Date,Series of Member Payment Dependent Notes,Maximum aggregate principal amount offered,Stated interest rate,Service Charge,Initial maturity,Final maturity,Home ownership,Gross income,Debt-to-income ratio,Length of employment,Location,Home town,Current & past employers,Current employer,Job title,Education,Credit Score Range,Accounts Now Delinquent,Earliest Credit Line,Delinquent Amount,Open Credit Lines,Delinquencies (Last 2 years),Total Credit Lines,Months Since Last Delinquency,Revolving Credit Balance,Public Records on File,Revolving Line Utilization,Months Since Last Record,Inquiries in the Last 6 Months,Months Since Last Major Derogatory
"February 9, 2015",41039488,"$20,000",9.99%,1.00%,Three years after issuance,Five years after issuance,OWN,"$6,583 / month",19.99%,2 years ,334xx,N/a,N/a,N/a,Director of Clinical Services,N/a,715-719,0,10/1990,$0.00,17,1,51,21,"$1,472.00",0,9.70%,n/a,0,21
"February 9, 2015",41039499,"$18,000",6.92%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$4,167 / month",29.07%,10+ years ,714xx,N/a,N/a,N/a,Owner,N/a,715-719,0,05/1988,$0.00,8,0,20,68,"$23,060.00",0,79.00%,n/a,0,n/a
"February 9, 2015",41039534,"$28,000",12.29%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$9,417 / month",20.22%,< 1 year ,917xx,N/a,N/a,N/a,Educational Consultant,N/a,670-674,0,01/1979,$0.00,17,5,36,2,"$24,637.00",0,52.30%,n/a,0,n/a
"February 9, 2015",41039539,"$3,600",6.39%,1.00%,Three years after issuance,Five years after issuance,RENT,"$4,110 / month",23.76%,< 1 year ,088xx,N/a,N/a,N/a,Support Specialist,N/a,730-734,0,06/2006,$0.00,11,0,13,n/a,"$9,248.00",0,39.00%,n/a,0,n/a
"February 9, 2015",41039573,"$17,000",9.17%,1.00%,Three years after issuance,Five years after issuance,RENT,"$7,000 / month",27.11%,10+ years ,802xx,N/a,N/a,N/a,Assistant Principal,N/a,715-719,0,07/1995,$0.00,19,0,42,32,"$15,945.00",0,34.20%,n/a,1,n/a
"February 9, 2015",41039575,"$15,000",12.29%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$4,583 / month",23.00%,2 years ,774xx,N/a,N/a,N/a,Account Manager,N/a,665-669,0,09/1997,$0.00,10,1,28,16,"$46,582.00",0,78.00%,n/a,0,n/a
"February 9, 2015",41039588,"$14,975",12.69%,1.00%,Three years after issuance,Five years after issuance,RENT,"$3,708 / month",12.00%,n/a,923xx,N/a,N/a,N/a,n/a,N/a,660-664,0,06/1994,$0.00,7,0,21,n/a,"$4,817.00",1,75.30%,60,0,n/a
"February 9, 2015",41039590,"$20,000",9.99%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$7,917 / month",5.70%,4 years ,920xx,N/a,N/a,N/a,AVP Collection & recovery,N/a,730-734,0,09/1988,$0.00,9,0,31,56,"$1,775.00",0,10.30%,n/a,0,56
"February 9, 2015",41039600,"$35,000",13.33%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$8,833 / month",29.41%,10+ years ,060xx,N/a,N/a,N/a,Secrtary/Treasurer & CFO,N/a,710-714,0,06/1986,$0.00,24,0,50,n/a,"$55,359.00",0,55.50%,n/a,1,n/a
"February 9, 2015",41039617,"$9,325",11.53%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$2,500 / month",28.80%,7 years ,978xx,N/a,N/a,N/a,Migrant Recruiter ,N/a,745-749,0,12/1997,$0.00,10,0,19,n/a,"$8,125.00",0,43.70%,n/a,1,n/a
"February 9, 2015",41039623,"$9,000",6.92%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$3,583 / month",18.33%,5 years ,142xx,N/a,N/a,N/a,Financial analyst,N/a,760-764,0,09/2005,$0.00,11,0,17,n/a,"$3,592.00",0,15.80%,n/a,0,n/a
"February 9, 2015",41039639,"$17,000",6.92%,1.00%,Three years after issuance,Five years after issuance,RENT,"$4,333 / month",15.90%,7 years ,220xx,N/a,N/a,N/a,Program manager,N/a,705-709,0,07/2005,$0.00,4,0,12,n/a,"$17,548.00",0,84.40%,n/a,0,n/a
"February 9, 2015",41049128,"$30,000",6.68%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$6,500 / month",6.82%,10+ years ,947xx,N/a,N/a,N/a,President,N/a,825-829,0,05/1977,$0.00,16,0,35,n/a,"$193,844.00",0,1.10%,n/a,0,n/a
"February 9, 2015",41049280,"$35,000",9.99%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$10,417 / month",23.11%,< 1 year ,453xx,N/a,N/a,N/a,Clinical Services Pharmacist,N/a,715-719,0,12/1996,$0.00,8,0,39,62,"$26,967.00",0,98.10%,n/a,0,62
"February 9, 2015",41049281,"$6,000",9.17%,1.00%,Three years after issuance,Five years after issuance,RENT,"$3,167 / month",13.90%,4 years ,773xx,N/a,N/a,N/a,Manager In Training,N/a,665-669,0,11/2007,$0.00,10,0,13,n/a,"$5,884.00",0,85.30%,n/a,0,n/a
"February 9, 2015",41049304,"$5,000",7.89%,1.00%,Three years after issuance,Five years after issuance,RENT,"$5,750 / month",16.83%,4 years ,760xx,N/a,N/a,N/a,Contract Administrator,N/a,690-694,0,09/2003,$0.00,8,0,13,n/a,"$2,226.00",1,27.80%,70,0,n/a
"February 9, 2015",41049308,"$7,000",6.92%,1.00%,Three years after issuance,Five years after issuance,RENT,"$7,083 / month",11.08%,2 years ,068xx,N/a,N/a,N/a,Account Manager,N/a,660-664,0,08/2003,$0.00,9,0,27,n/a,"$7,517.00",1,61.60%,42,1,n/a
"February 9, 2015",41049422,"$9,000",6.68%,1.00%,Three years after issuance,Five years after issuance,RENT,"$4,583 / month",15.06%,10+ years ,462xx,N/a,N/a,N/a,Dental Technician,N/a,705-709,0,08/1998,$0.00,11,1,23,13,"$7,030.00",0,86.80%,n/a,0,n/a
"February 9, 2015",41049483,"$35,000",9.99%,1.00%,Three years after issuance,Five years after issuance,RENT,"$10,600 / month",23.41%,9 years ,328xx,N/a,N/a,N/a,Therapy Manager,N/a,715-719,0,01/1995,$0.00,18,0,38,n/a,"$42,848.00",0,87.40%,n/a,0,n/a
"February 9, 2015",41049510,"$8,000",12.69%,1.00%,Three years after issuance,Five years after issuance,RENT,"$3,250 / month",21.91%,10+ years ,018xx,N/a,N/a,N/a,manager,N/a,670-674,0,01/1994,$0.00,10,0,27,44,"$4,102.00",1,37.60%,42,1,44
"February 9, 2015",41049525,"$12,800",7.89%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$9,167 / month",25.57%,6 years ,775xx,N/a,N/a,N/a,Operations ,N/a,685-689,0,08/2002,$0.00,12,0,27,n/a,"$28,906.00",0,77.70%,n/a,0,n/a
"February 9, 2015",41049549,"$12,000",9.99%,1.00%,Three years after issuance,Five years after issuance,RENT,"$5,500 / month",16.44%,< 1 year ,902xx,N/a,N/a,N/a,Teacher,N/a,665-669,0,07/1997,$0.00,15,0,32,n/a,"$7,161.00",1,16.00%,51,0,n/a
"February 9, 2015",41059119,"$15,000",17.86%,1.00%,Five years after issuance,Five years after issuance,RENT,"$3,333 / month",36.72%,10+ years ,070xx,N/a,N/a,N/a,CNA,N/a,665-669,0,07/1998,$0.00,25,0,45,48,"$18,671.00",0,41.40%,n/a,0,48
"February 9, 2015",41059164,"$7,200",5.93%,1.00%,Three years after issuance,Five years after issuance,OWN,"$5,750 / month",17.18%,10+ years ,953xx,N/a,N/a,N/a,letter carrier,N/a,735-739,0,12/2000,$0.00,14,0,29,n/a,"$15,717.00",0,25.60%,n/a,0,n/a
"February 9, 2015",41059241,"$20,000",9.17%,1.00%,Three years after issuance,Five years after issuance,RENT,"$5,833 / month",26.83%,1 year ,553xx,N/a,N/a,N/a,optician,N/a,680-684,0,08/2001,$0.00,15,0,26,41,"$16,892.00",0,62.10%,n/a,0,n/a
"February 9, 2015",41059310,"$10,000",7.89%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$5,917 / month",12.77%,< 1 year ,802xx,N/a,N/a,N/a,Planner 1 ,N/a,665-669,0,08/2005,$0.00,10,0,14,66,"$12,844.00",0,66.50%,n/a,0,n/a
"February 9, 2015",41059344,"$18,000",17.57%,1.00%,Five years after issuance,Five years after issuance,RENT,"$4,833 / month",23.40%,8 years ,945xx,N/a,N/a,N/a,driver,N/a,670-674,0,05/1997,$0.00,6,0,13,n/a,"$10,229.00",0,80.50%,n/a,0,n/a
"February 9, 2015",41059363,"$7,200",6.39%,1.00%,Three years after issuance,Five years after issuance,OWN,"$3,750 / month",21.73%,10+ years ,462xx,N/a,N/a,N/a,optician,N/a,800-804,0,07/1976,$0.00,19,0,37,n/a,"$14,019.00",0,21.30%,n/a,1,n/a
"February 9, 2015",41059408,"$16,000",10.99%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$7,500 / month",39.77%,1 year ,152xx,N/a,N/a,N/a,Legal Contract Manager,N/a,720-724,0,12/1998,$0.00,25,0,71,26,"$21,062.00",0,44.40%,n/a,0,82
"February 9, 2015",41059431,"$35,000",12.69%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$6,833 / month",24.39%,10+ years ,959xx,N/a,N/a,N/a,Teacher,N/a,670-674,0,03/1993,$0.00,13,0,19,n/a,"$181,469.00",0,75.80%,n/a,1,n/a
"February 9, 2015",41059472,"$21,000",6.39%,1.00%,Three years after issuance,Five years after issuance,OWN,"$29,167 / month",1.61%,9 years ,322xx,N/a,N/a,N/a,Assist. Prof.,N/a,675-679,0,07/1997,$0.00,12,0,15,n/a,"$6,573.00",0,18.10%,n/a,0,n/a
"February 9, 2015",41059474,"$20,000",15.61%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$7,292 / month",15.00%,3 years ,891xx,N/a,N/a,N/a,Sr Software Developer,N/a,705-709,0,09/1995,$0.00,15,0,18,n/a,"$12,150.00",3,57.90%,43,0,n/a
"February 9, 2015",41059487,"$9,800",12.69%,1.00%,Three years after issuance,Five years after issuance,OWN,"$3,000 / month",25.50%,8 years ,840xx,N/a,N/a,N/a,maintenance,N/a,715-719,0,03/1999,$0.00,7,0,8,n/a,"$6,331.00",0,84.40%,n/a,0,n/a
"February 9, 2015",41059515,"$8,000",10.99%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$5,000 / month",4.29%,n/a,370xx,N/a,N/a,N/a,n/a,N/a,665-669,0,08/1989,$0.00,5,0,17,50,"$4,537.00",0,96.50%,n/a,1,55
"February 9, 2015",41059516,"$8,000",16.55%,1.00%,Three years after issuance,Five years after issuance,RENT,"$2,625 / month",27.47%,6 years ,302xx,N/a,N/a,N/a,Dispatcher,N/a,665-669,0,09/2001,$0.00,10,0,28,73,"$8,263.00",1,48.00%,86,0,73
"February 9, 2015",41059518,"$35,000",6.92%,1.00%,Three years after issuance,Five years after issuance,RENT,"$10,833 / month",15.88%,n/a,175xx,N/a,N/a,N/a,n/a,N/a,710-714,0,10/1999,$0.00,6,0,11,n/a,"$54,797.00",0,93.50%,n/a,0,n/a
"February 9, 2015",41069124,"$17,000",11.53%,1.00%,Three years after issuance,Five years after issuance,RENT,"$4,167 / month",21.77%,10+ years ,927xx,N/a,N/a,N/a,Qa  Inspector,N/a,705-709,0,05/2001,$0.00,16,0,30,45,"$24,648.00",0,37.70%,n/a,1,45
"February 9, 2015",41069188,"$13,000",10.99%,1.00%,Three years after issuance,Five years after issuance,OWN,"$5,417 / month",17.47%,1 year ,071xx,N/a,N/a,N/a,auto damage adjustor,N/a,685-689,0,02/2000,$0.00,24,0,33,n/a,"$11,012.00",1,27.90%,106,2,n/a
"February 9, 2015",41069203,"$20,000",8.18%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$7,083 / month",26.49%,10+ years ,017xx,N/a,N/a,N/a,Teacher,N/a,700-704,0,07/1997,$0.00,12,1,36,12,"$30,676.00",0,49.60%,n/a,0,n/a
"February 9, 2015",41069210,"$8,000",9.17%,1.00%,Three years after issuance,Five years after issuance,RENT,"$3,000 / month",4.93%,2 years ,951xx,N/a,N/a,N/a,sales manager,N/a,700-704,0,03/1994,$0.00,3,0,16,n/a,"$7,043.00",0,95.20%,n/a,0,n/a
"February 9, 2015",41069214,"$8,000",6.68%,1.00%,Three years after issuance,Five years after issuance,OWN,"$10,000 / month",15.21%,10+ years ,701xx,N/a,N/a,N/a,Associate MD,N/a,660-664,0,10/1983,$0.00,9,0,38,34,"$22,498.00",0,65.60%,n/a,2,34
"February 9, 2015",41069223,"$15,900",16.55%,1.00%,Five years after issuance,Five years after issuance,RENT,"$4,158 / month",19.67%,< 1 year ,850xx,N/a,N/a,N/a,Sr Accounts Payable Specialist,N/a,660-664,0,03/2001,$0.00,6,0,14,46,"$4,414.00",0,49.00%,n/a,0,n/a
"February 9, 2015",41069237,"$11,000",12.29%,1.00%,Three years after issuance,Five years after issuance,RENT,"$4,975 / month",24.30%,2 years ,111xx,N/a,N/a,N/a,Designer,N/a,695-699,0,10/2007,$0.00,6,0,6,n/a,"$8,467.00",0,82.20%,n/a,0,n/a
"February 9, 2015",41069240,"$10,000",9.99%,1.00%,Three years after issuance,Five years after issuance,RENT,"$2,890 / month",6.72%,n/a,294xx,N/a,N/a,N/a,n/a,N/a,660-664,0,11/1971,$0.00,8,1,26,14,"$7,961.00",0,56.50%,n/a,1,14
"February 9, 2015",41069254,"$15,000",7.89%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$5,000 / month",16.09%,10+ years ,077xx,N/a,N/a,N/a,grocery manager,N/a,695-699,0,02/1993,$0.00,11,1,23,7,"$17,799.00",0,31.30%,n/a,1,n/a
"February 9, 2015",41069317,"$15,500",13.33%,1.00%,Three years after issuance,Five years after issuance,RENT,"$3,667 / month",20.89%,7 years ,103xx,N/a,N/a,N/a,customer serivce rep,N/a,660-664,0,03/2002,$0.00,10,0,22,40,"$14,848.00",0,77.30%,n/a,1,40
"February 9, 2015",41069333,"$26,000",20.49%,1.00%,Five years after issuance,Five years after issuance,RENT,"$9,533 / month",30.31%,< 1 year ,231xx,N/a,N/a,N/a,Local Employment Veterans Representative,N/a,690-694,0,09/1996,$0.00,19,0,46,n/a,"$46,665.00",0,77.50%,n/a,2,n/a
"February 9, 2015",41069348,"$10,000",7.89%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$7,500 / month",6.12%,10+ years ,956xx,N/a,N/a,N/a,driver,N/a,670-674,0,10/1999,$0.00,8,0,37,n/a,$968.00,1,7.20%,50,0,n/a
"February 9, 2015",41069398,"$32,000",11.53%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$9,000 / month",27.43%,10+ years ,337xx,N/a,N/a,N/a,Clinical Coordinator critical care,N/a,685-689,0,04/1997,$0.00,15,1,19,19,"$38,714.00",1,75.50%,76,0,19
"February 9, 2015",41069408,"$12,000",12.29%,1.00%,Three years after issuance,Five years after issuance,RENT,"$7,500 / month",15.97%,10+ years ,076xx,N/a,N/a,N/a,Owner,N/a,675-679,0,03/1996,$0.00,11,0,40,75,"$10,262.00",1,46.20%,52,1,n/a
"February 9, 2015",41069427,"$13,000",9.17%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$4,333 / month",14.89%,< 1 year ,447xx,N/a,N/a,N/a,Service Consultant,N/a,690-694,0,09/2002,$0.00,9,0,22,n/a,"$11,424.00",1,46.10%,19,1,n/a
"February 9, 2015",41069432,"$10,000",13.33%,1.00%,Three years after issuance,Five years after issuance,RENT,"$3,583 / month",27.53%,10+ years ,191xx,N/a,N/a,N/a,Sorter,N/a,665-669,0,12/2004,$0.00,27,0,43,n/a,"$21,674.00",0,55.90%,n/a,1,n/a
"February 9, 2015",41069440,"$30,000",12.29%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$15,333 / month",8.70%,7 years ,222xx,N/a,N/a,N/a,Management Analyst,N/a,670-674,0,12/1992,$0.00,6,2,39,14,"$24,253.00",0,85.10%,n/a,0,40
"February 9, 2015",41069446,"$30,000",10.99%,1.00%,Three years after issuance,Five years after issuance,RENT,"$7,083 / month",12.45%,1 year ,925xx,N/a,N/a,N/a,Sales,N/a,665-669,0,01/2000,$0.00,12,0,19,25,"$17,361.00",1,82.70%,30,0,n/a
"February 9, 2015",41069463,"$14,000",6.92%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$4,333 / month",18.07%,9 years ,498xx,N/a,N/a,N/a,Tech.,N/a,695-699,0,03/1996,$0.00,11,0,22,n/a,"$15,521.00",0,42.60%,n/a,0,n/a
"February 9, 2015",41069483,"$34,000",6.92%,1.00%,Three years after issuance,Five years after issuance,OWN,"$15,330 / month",7.22%,10+ years ,126xx,N/a,N/a,N/a,Audit Portfolio Director,N/a,760-764,0,10/1986,$0.00,12,0,18,33,"$47,439.00",0,28.90%,n/a,0,n/a
"February 9, 2015",41069512,"$10,000",6.92%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$39,583 / month",2.02%,10+ years ,100xx,N/a,N/a,N/a,Senior Vice President,N/a,790-794,0,12/2003,$0.00,11,0,19,n/a,"$12,784.00",0,4.00%,n/a,0,n/a
"February 9, 2015",41069516,"$12,000",9.99%,1.00%,Three years after issuance,Five years after issuance,OWN,"$2,427 / month",5.61%,1 year ,790xx,N/a,N/a,N/a,Patient Representative,N/a,725-729,0,03/2006,$0.00,4,0,9,n/a,"$3,471.00",0,66.70%,n/a,0,n/a
"February 9, 2015",41069517,"$30,000",11.53%,1.00%,Three years after issuance,Five years after issuance,RENT,"$11,667 / month",9.11%,6 years ,441xx,N/a,N/a,N/a,Finance Director,N/a,680-684,0,01/2006,$0.00,12,0,16,75,"$13,533.00",0,57.60%,n/a,0,n/a
"February 9, 2015",41069551,"$12,125",20.49%,1.00%,Five years after issuance,Five years after issuance,RENT,"$3,333 / month",15.06%,2 years ,914xx,N/a,N/a,N/a,Co. Manager,N/a,665-669,0,08/2008,$0.00,7,0,8,n/a,"$5,908.00",0,46.50%,n/a,2,n/a
"February 9, 2015",41079162,"$8,700",6.92%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$17,083 / month",3.51%,4 years ,995xx,N/a,N/a,N/a,Owner,N/a,670-674,0,09/2004,$0.00,6,4,22,6,"$9,855.00",0,44.60%,n/a,2,18
"February 9, 2015",41079214,"$20,000",16.55%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$6,000 / month",18.55%,6 years ,770xx,N/a,N/a,N/a,Operations Mgr.,N/a,725-729,0,03/2010,$0.00,16,1,17,20,"$15,858.00",0,33.30%,n/a,0,n/a
"February 9, 2015",41079215,"$22,950",16.55%,1.00%,Five years after issuance,Five years after issuance,OWN,"$4,167 / month",25.41%,< 1 year ,900xx,N/a,N/a,N/a,Registered Dietitian,N/a,695-699,0,03/2001,$0.00,7,0,23,73,"$21,541.00",0,95.70%,n/a,0,n/a
"February 9, 2015",41079239,"$10,000",16.55%,1.00%,Five years after issuance,Five years after issuance,RENT,"$2,250 / month",19.38%,2 years ,212xx,N/a,N/a,N/a,Medical Records Clerk,N/a,675-679,0,04/2006,$0.00,8,0,12,n/a,"$10,833.00",0,75.20%,n/a,1,n/a
"February 9, 2015",41079270,"$9,500",6.68%,1.00%,Three years after issuance,Five years after issuance,RENT,"$2,108 / month",18.82%,2 years ,300xx,N/a,N/a,N/a,Title Examiner,N/a,750-754,0,07/2005,$0.00,8,0,9,n/a,"$3,656.00",0,25.20%,n/a,0,n/a
"February 9, 2015",41079296,"$27,150",11.53%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$5,667 / month",16.61%,5 years ,442xx,N/a,N/a,N/a,registered nurse clinical manager,N/a,730-734,0,04/1988,$0.00,32,0,50,n/a,"$46,541.00",0,21.60%,n/a,1,n/a
"February 9, 2015",41079341,"$14,000",11.53%,1.00%,Three years after issuance,Five years after issuance,RENT,"$5,833 / month",15.88%,1 year ,240xx,N/a,N/a,N/a,Chief Deputy Clerk,N/a,665-669,0,10/2002,$0.00,20,0,25,31,"$13,620.00",0,41.00%,n/a,0,n/a
"February 9, 2015",41079383,"$20,000",6.92%,1.00%,Three years after issuance,Five years after issuance,RENT,"$5,417 / month",17.26%,7 years ,951xx,N/a,N/a,N/a,security ,N/a,695-699,0,05/2005,$0.00,5,0,20,n/a,"$16,497.00",0,84.60%,n/a,0,n/a
"February 9, 2015",41079419,"$10,000",9.17%,1.00%,Three years after issuance,Five years after issuance,RENT,"$5,000 / month",19.74%,3 years ,640xx,N/a,N/a,N/a,IT Support Analyst Senior,N/a,660-664,0,06/2001,$0.00,15,0,37,n/a,"$8,591.00",1,46.40%,75,0,n/a
"February 9, 2015",41079424,"$12,000",12.29%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$4,083 / month",11.07%,10+ years ,850xx,N/a,N/a,N/a,Purchasing,N/a,665-669,0,08/2002,$0.00,5,0,23,n/a,"$11,930.00",1,69.40%,102,1,n/a
"February 9, 2015",41079436,"$12,000",6.39%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$5,000 / month",21.02%,5 years ,141xx,N/a,N/a,N/a,FORK LIFT MECHANIC,N/a,765-769,0,09/1998,$0.00,10,0,24,n/a,"$13,381.00",0,62.50%,n/a,0,n/a
"February 9, 2015",41079443,"$8,000",8.18%,1.00%,Three years after issuance,Five years after issuance,RENT,"$4,000 / month",24.23%,5 years ,113xx,N/a,N/a,N/a,Grader,N/a,680-684,0,11/2004,$0.00,12,1,21,2,"$11,243.00",0,32.70%,n/a,0,n/a
"February 9, 2015",41089204,"$18,000",6.39%,1.00%,Three years after issuance,Five years after issuance,RENT,"$5,480 / month",11.86%,2 years ,941xx,N/a,N/a,N/a,Corporate Credit Project Manager,N/a,715-719,0,08/2008,$0.00,6,0,12,n/a,"$13,335.00",0,58.70%,n/a,0,n/a
"February 9, 2015",41089259,"$24,000",18.25%,1.00%,Five years after issuance,Five years after issuance,RENT,"$5,000 / month",23.14%,< 1 year ,087xx,N/a,N/a,N/a,Aba therapiat,N/a,675-679,0,08/1993,$0.00,14,0,30,n/a,"$30,691.00",0,46.10%,n/a,3,n/a
"February 9, 2015",41089260,"$7,000",10.99%,1.00%,Three years after issuance,Five years after issuance,RENT,"$7,750 / month",6.15%,1 year ,926xx,N/a,N/a,N/a,Engineering Manager,N/a,675-679,0,11/2003,$0.00,7,0,17,38,"$13,514.00",0,80.40%,n/a,0,38
"February 9, 2015",41089282,"$12,000",10.99%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$2,917 / month",27.47%,10+ years ,558xx,N/a,N/a,N/a,Propietor,N/a,680-684,0,08/1994,$0.00,21,0,35,n/a,"$29,930.00",1,72.10%,74,0,n/a
"February 9, 2015",41089302,"$20,000",6.68%,1.00%,Three years after issuance,Five years after issuance,RENT,"$5,792 / month",10.06%,< 1 year ,100xx,N/a,N/a,N/a,Teacher,N/a,680-684,0,05/1991,$0.00,10,0,18,51,"$20,747.00",0,68.90%,n/a,0,n/a
"February 9, 2015",41089321,"$35,000",11.53%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$15,000 / month",14.96%,3 years ,497xx,N/a,N/a,N/a,Dentist/ partner,N/a,695-699,0,07/2001,$0.00,20,0,73,n/a,"$36,767.00",0,79.90%,n/a,0,n/a
"February 9, 2015",41089378,"$12,000",10.99%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$2,667 / month",7.46%,n/a,302xx,N/a,N/a,N/a,n/a,N/a,725-729,0,01/1976,$0.00,14,0,53,45,"$2,017.00",0,4.80%,n/a,1,45
"February 9, 2015",41089409,"$6,000",6.68%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$6,277 / month",16.00%,10+ years ,465xx,N/a,N/a,N/a,Engineer,N/a,740-744,0,10/1978,$0.00,11,0,20,n/a,"$19,764.00",0,48.70%,n/a,0,n/a
"February 9, 2015",41089511,"$20,000",6.39%,1.00%,Three years after issuance,Five years after issuance,OWN,"$6,667 / month",12.59%,10+ years ,303xx,N/a,N/a,N/a,CPA,N/a,790-794,0,02/1989,$0.00,10,0,19,n/a,"$78,317.00",0,30.40%,n/a,0,n/a
"February 9, 2015",41089533,"$12,000",15.61%,1.00%,Five years after issuance,Five years after issuance,RENT,"$3,000 / month",20.53%,5 years ,934xx,N/a,N/a,N/a,Records,N/a,665-669,0,07/2002,$0.00,8,0,14,82,"$18,139.00",0,66.40%,n/a,0,n/a
"February 9, 2015",41089557,"$18,000",10.99%,1.00%,Three years after issuance,Five years after issuance,OWN,"$6,000 / month",15.72%,3 years ,874xx,N/a,N/a,N/a,President,N/a,660-664,0,09/2001,$0.00,8,0,18,n/a,"$14,085.00",1,53.40%,85,0,n/a
"February 9, 2015",41089559,"$16,000",9.17%,1.00%,Three years after issuance,Five years after issuance,RENT,"$4,333 / month",14.98%,10+ years ,321xx,N/a,N/a,N/a,Superintendent,N/a,695-699,0,06/2005,$0.00,3,0,11,n/a,"$16,013.00",0,97.60%,n/a,1,n/a
"February 9, 2015",41089788,"$8,000",8.18%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$5,000 / month",24.66%,4 years ,800xx,N/a,N/a,N/a,tech,N/a,685-689,0,07/2005,$0.00,8,0,14,40,"$7,420.00",0,95.10%,n/a,0,40
"February 9, 2015",41089866,"$10,000",7.89%,1.00%,Three years after issuance,Five years after issuance,RENT,"$2,167 / month",28.53%,1 year ,662xx,N/a,N/a,N/a,Level 1 Tech,N/a,675-679,0,03/2001,$0.00,10,0,19,65,"$7,475.00",2,42.00%,81,0,65
"February 9, 2015",41089903,"$12,000",17.57%,1.00%,Five years after issuance,Five years after issuance,RENT,"$3,750 / month",14.32%,n/a,208xx,N/a,N/a,N/a,n/a,N/a,765-769,0,07/1999,$0.00,7,0,8,n/a,"$14,547.00",0,49.80%,n/a,1,n/a
"February 9, 2015",41089906,"$18,000",6.92%,1.00%,Three years after issuance,Five years after issuance,OWN,"$10,000 / month",17.87%,10+ years ,850xx,N/a,N/a,N/a,Broadcaster,N/a,740-744,0,02/1987,$0.00,11,0,21,n/a,"$29,566.00",0,64.60%,n/a,1,n/a
"February 9, 2015",41089937,"$35,000",13.33%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$7,083 / month",30.66%,10+ years ,474xx,N/a,N/a,N/a,Delivery Driver,N/a,705-709,0,09/1998,$0.00,11,0,22,n/a,"$35,859.00",0,92.20%,n/a,0,n/a
"February 9, 2015",41090014,"$6,000",10.99%,1.00%,Three years after issuance,Five years after issuance,RENT,"$2,083 / month",25.16%,5 years ,368xx,N/a,N/a,N/a,Graduate student,N/a,670-674,0,09/2009,$0.00,13,0,14,n/a,"$8,755.00",0,56.90%,n/a,1,n/a
"February 9, 2015",41090039,"$3,000",12.29%,1.00%,Three years after issuance,Five years after issuance,RENT,"$2,500 / month",27.96%,10+ years ,554xx,N/a,N/a,N/a,Packer,N/a,670-674,0,04/2006,$0.00,7,0,20,n/a,"$1,520.00",1,34.50%,75,0,n/a
"February 9, 2015",41090062,"$9,600",5.93%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$6,250 / month",26.24%,5 years ,863xx,N/a,N/a,N/a,Owner,N/a,670-674,0,09/1992,$0.00,13,0,39,n/a,"$4,231.00",1,27.50%,57,0,n/a
"February 9, 2015",41090073,"$25,000",10.99%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$8,750 / month",11.69%,4 years ,206xx,N/a,N/a,N/a,Government Contractor,N/a,745-749,0,05/2001,$0.00,11,0,34,n/a,"$22,977.00",0,31.00%,n/a,1,n/a
